Date,Temp_min,Temp_max,Temp_range,Temp_mean,pH_min,pH_max,pH_range,pH_mean,EC_min,EC_max,EC_range,EC_mean,DO_min,DO_max,DO_range,DO_mean,Site,CO2_min,CO2_max,CO2_range
21/01/2022,22.89,28.66,5.77,25.27854167,7.35,8.27,0.92,7.745,406.4,417.8,11.4,410.7125,53.4,116.9,63.5,82.85833333,A,9.547803881,79.512368,69.96456412
22/01/2022,23.09,29.75,6.66,25.73020833,7.33,8.69,1.36,7.900625,402.5,419.5,17,413,60.1,143.2,83.1,94.66458333,A,8.659967517,82.5199781,73.86001058
23/01/2022,23.65,29.55,5.9,26.07958333,7.43,8.88,1.45,8.005833333,411.5,420.4,8.9,414.5895833,68.2,151.1,82.9,100.9270833,A,8.614347668,69.77515407,61.1608064
24/01/2022,24.52,29.14,4.62,26.72,7.41,8.67,1.26,8.039375,408.2,421.7,13.5,417.9375,75,137.6,62.6,99.96875,A,8.261504542,64.28139078,56.01988624
25/01/2022,24.88,29.63,4.75,26.704375,7.63,8.99,1.36,8.248125,417,425.3,8.3,419.66875,75.8,167.9,92.1,108.2125,A,7.94322772,60.37724884,52.43402112
26/01/2022,25.56,31.08,5.52,27.94104167,7.61,8.77,1.16,8.193333333,412.3,429.2,16.9,423.7583333,NA,NA,NA,NA,A,7.784345838,64.76895316,56.98460733
27/01/2022,25.56,29.53,3.97,27.59916667,7.76,8.55,0.79,8.108958333,423.6,429,5.4,426.5208333,82.2,129.4,47.2,97.08958333,A,7.86543352,48.77029824,40.90486472
28/01/2022,26.54,31.89,5.35,28.21125,7.51,8.9,1.39,8.069166667,411,433.1,22.1,427.54375,74.9,136,61.1,95.79583333,A,7.51845165,67.228288,59.70983635
29/01/2022,26.91,31.53,4.62,28.36145833,7.52,9.1,1.58,8.188333333,410.2,419.7,9.5,413.8979167,66.1,155.7,89.6,98.08958333,A,7.100300682,61.6848541,54.58455342
30/01/2022,27.23,32.04,4.81,29.01375,7.67,8.93,1.26,8.20875,414,420.8,6.8,417.6604167,70.9,147.2,76.3,101.5416667,A,7.131151777,52.03965593,44.90850415
31/01/2022,26.88,31.01,4.13,28.78333333,7.65,9.11,1.46,8.231041667,416.1,425.7,9.6,418.80625,66.1,155.7,89.6,102.45,A,7.411504307,53.03776987,45.62626557
1/02/2022,26.72,30.55,3.83,28.86145833,7.6,8.76,1.16,8.099583333,421.2,441.4,20.2,424.15,63.1,147.4,84.3,94.22291667,A,7.7192865,58.27695089,50.55766439
2/02/2022,23.42,26.47,3.05,25.00229167,7.43,8.19,0.76,7.759166667,438,446.9,8.9,440.80625,NA,NA,NA,NA,A,9.559906982,71.93605693,62.37614995
3/02/2022,21.43,24.65,3.22,22.81395833,7.57,8.32,0.75,7.899375,446.8,451.4,4.6,448.9270833,53.5,119.8,66.3,81.35,A,9.004291848,63.49222887,54.48793702
4/02/2022,19.93,25.08,5.15,21.93166667,7.51,8.57,1.06,7.942708333,450.1,470.8,20.7,456.2208333,50.3,138.8,88.5,86.61041667,A,7.201543056,64.84670297,57.64515991
5/02/2022,21.21,26.46,5.25,23.23729167,7.64,8.82,1.18,8.11,464.5,474.6,10.1,468.55625,60.7,177.6,116.9,101.8833333,A,9.102962001,56.98978262,47.88682061
6/02/2022,21.52,27.41,5.89,24.153125,7.68,8.75,1.07,8.191041667,455.5,478.3,22.8,472.29375,62.2,170.4,108.2,109.0583333,A,8.051080312,48.89799104,40.84691073
7/02/2022,22.04,28.55,6.51,24.749375,7.39,8.27,0.88,7.816041667,271.6,445.8,174.2,369.0375,54.8,133.5,78.7,92.16666667,A,8.902291702,67.99837289,59.09608119
8/02/2022,22.82,27.28,4.46,24.78854167,7.49,8.49,1,7.898958333,319.4,351.7,32.3,337.2479167,68.3,142.4,74.1,99.60833333,A,7.963301792,54.14398814,46.18068634
9/02/2022,23.15,25.97,2.82,24.30145833,7.55,8.39,0.84,7.896666667,347.8,358.9,11.1,350.7416667,68.3,120.4,52.1,91.42291667,A,8.620899499,55.66933424,47.04843474
10/02/2022,23.05,26.64,3.59,24.54333333,7.53,8.6,1.07,8.029166667,353.7,358.2,4.5,355.6791667,67.1,125.5,58.4,93.62291667,A,7.923709089,52.21074387,44.28703478
11/02/2022,22.02,26.19,4.17,23.495,7.47,8.72,1.25,8.019375,356.1,370.5,14.4,364.74375,50.6,117.1,66.5,83.70833333,A,7.979969069,57.43640675,49.45643768
12/02/2022,21.98,28.03,6.05,23.99854167,7.55,8.63,1.08,8.001458333,366.2,372.7,6.5,368.54375,60.7,115.4,54.7,87.42916667,A,7.691970561,56.02626055,48.33428999
13/02/2022,22.03,27.52,5.49,24.58375,7.68,8.42,0.74,7.97125,368.7,377.3,8.6,372.2479167,72.5,110.2,37.7,89.99791667,A,7.53913944,48.24582975,40.70669031
14/02/2022,23.09,27.81,4.72,24.94041667,7.65,8.74,1.09,8.072291667,370.2,381,10.8,373.9541667,NA,NA,NA,NA,A,7.258013093,59.48655299,52.2285399
15/02/2022,24.34,28.56,4.22,26.19708333,7.76,8.86,1.1,8.198333333,373.5,382.7,9.2,378.5833333,86.4,134.6,48.2,104.6729167,A,7.374182368,60.30131634,52.92713397
16/02/2022,25.21,29.11,3.9,27.06833333,7.77,8.68,0.91,8.184791667,380.6,386.4,5.8,383.2729167,79.7,119.8,40.1,98.30208333,A,12.73854301,28.49998278,15.76143977
17/02/2022,23.74,27.35,3.61,25.40208333,7.65,8.48,0.83,8.035208333,382,391.5,9.5,384.89375,65,109.3,44.3,87.06875,A,7.663050866,46.90695822,39.24390736
18/02/2022,22.85,26.18,3.33,24.264375,7.6,8.28,0.68,7.956458333,391.4,402.9,11.5,396.6,61,104,43,82.9,A,8.190687723,54.85327049,46.66258277
19/02/2022,21.94,26.39,4.45,23.83208333,7.47,8.17,0.7,7.786666667,397,406.2,9.2,400.84375,NA,NA,NA,NA,A,8.323933545,63.9915275,55.66759395
20/02/2022,22.8,26.11,3.31,24.27666667,7.8,8.19,0.39,8.00125,400.2,406.2,6,402.7416667,NA,NA,NA,NA,A,8.442133674,48.93468993,40.49255626
21/02/2022,21.22,27.2,5.98,23.550625,7.57,8.51,0.94,8.005833333,399.9,407.8,7.9,402.8791667,NA,NA,NA,NA,A,7.678723576,59.98085128,52.3021277
22/02/2022,20.71,29.15,8.44,23.745625,7.54,8.67,1.13,8.074583333,395.3,421.8,26.5,409.44375,NA,NA,NA,NA,A,7.826671749,61.43703469,53.61036294
23/02/2022,22.52,26.62,4.1,24.20022222,7.72,8.45,0.73,8.087111111,402.9,408,5.1,405.1311111,NA,NA,NA,NA,A,8.643058388,55.79812128,47.1550629
24/02/2022,23.96,27,3.04,25.19125,8.02,8.49,0.47,8.283125,405,410.4,5.4,407.05,76.3,108.5,32.2,94.44583333,A,12.8927268,22.63409932,9.741372527
25/02/2022,24.77,27.34,2.57,25.82395833,8.22,8.64,0.42,8.420208333,406.3,413.1,6.8,409.91875,86.1,120.2,34.1,100.6395833,A,10.9090551,17.35176418,6.442709077
26/02/2022,23.97,28.13,4.16,25.72354167,8.2,8.63,0.43,8.438958333,409.3,419.2,9.9,412.73125,80.7,122.6,41.9,100.1979167,A,10.20381578,18.16020717,7.956391395
27/02/2022,23.66,26.65,2.99,25.10125,8.14,8.57,0.43,8.35625,411.8,418.5,6.7,413.4333333,76.6,111.3,34.7,93.175,A,12.37022092,25.88497827,13.51475735
28/02/2022,24.11,26.66,2.55,25.093125,8.06,8.44,0.38,8.289791667,411.2,418.8,7.6,414.1479167,76.4,98.4,22,88.2375,A,13.71529003,22.09564196,8.380351926
1/03/2022,23.37,24.98,1.61,23.90541667,7.84,8.32,0.48,8.066875,402.1,412,9.9,406.4270833,NA,NA,NA,NA,A,15.59637996,31.95920687,16.36282691
2/03/2022,22.58,26.25,3.67,24.02770833,7.6,8.52,0.92,8.008541667,390.6,403.8,13.2,401.6645833,53.7,121.2,67.5,83.3,A,11.70243085,46.59397321,34.89154236
3/03/2022,22.62,25.54,2.92,23.971875,7.83,8.45,0.62,8.164166667,401.4,405,3.6,402.8354167,NA,NA,NA,NA,A,12.75120297,27.88301539,15.13181242
4/03/2022,23.83,26.25,2.42,25.09375,8.1,8.5,0.4,8.299375,404.2,408.2,4,406.0020833,NA,NA,NA,NA,A,12.42916988,21.04655748,8.617387601
5/03/2022,23.55,26.31,2.76,24.598125,7.75,8.37,0.62,8.105625,404.7,408.8,4.1,406.9520833,62.1,100.8,38.7,86.0125,A,14.99348075,29.5158605,14.52237976
6/03/2022,22.24,27.46,5.22,23.90458333,7.64,8.46,0.82,7.975416667,394.7,411.7,17,407.5020833,56.9,110.8,53.9,80.91041667,A,13.5070153,45.0178211,31.5108058
7/03/2022,22.66,27.21,4.55,24.3725,7.93,8.41,0.48,8.175416667,405.5,415.4,9.9,410.1729167,75.7,105.2,29.5,89.42916667,A,12.38340124,27.58805842,15.20465719
8/03/2022,22.86,25.74,2.88,24.02854167,7.87,8.36,0.49,8.129375,402.4,423.7,21.3,414.9458333,NA,NA,NA,NA,A,12.68658999,28.63259712,15.94600714
9/03/2022,21.44,25.97,4.53,22.72384615,7.65,8.28,0.63,7.896666667,421.9,459.3,37.4,437.0487179,NA,NA,NA,NA,A,13.43893004,45.38415039,31.94522035
25/03/2022,22.05,26.68,4.63,24.32454545,8.09,8.6,0.51,8.431818182,423.9,433.6,9.7,428.1954545,78.4,119.4,41,102.8909091,A,9.370271346,38.13287274,28.76260139
26/03/2022,19.83,26.85,7.02,22.45,8.1,8.65,0.55,8.449583333,425.5,435.5,10,428.54375,71.2,118,46.8,95.71041667,A,12.20530159,22.74952497,10.54422338
27/03/2022,20.19,26.36,6.17,22.83854167,8.17,8.78,0.61,8.523333333,428,435.8,7.8,430.8708333,76.3,126.5,50.2,100.7875,A,13.73736538,19.85319533,6.11582995
