Site,Date_time,CO2.uM,Flux
D,15/12/2021 23:15,53.41321926,30.32966797
D,15/12/2021 23:30,54.68141453,31.28919419
D,15/12/2021 23:45,55.66758432,32.05889845
D,16/12/2021,57.12320874,33.16116253
D,16/12/2021 0:15,58.11220757,33.93307622
D,16/12/2021 0:30,58.44299996,34.1603795
D,16/12/2021 0:45,59.98187357,35.36147249
D,16/12/2021 1:00,60.78558544,35.95398317
D,16/12/2021 1:15,61.64316988,36.62333025
D,16/12/2021 1:30,62.50277948,37.24634463
D,16/12/2021 1:45,64.67349343,38.94059733
D,16/12/2021 2:00,65.87889639,39.85354357
D,16/12/2021 2:15,65.42980061,39.50302164
D,16/12/2021 2:30,65.42614247,39.44888025
D,16/12/2021 2:45,63.76011869,38.14853494
D,16/12/2021 3:00,65.26118118,39.28453657
D,16/12/2021 3:15,66.02732098,39.88251616
D,16/12/2021 3:30,66.72576735,40.38576638
D,16/12/2021 3:45,68.43847694,41.72255593
D,16/12/2021 4:00,68.94599004,42.08174338
D,16/12/2021 4:15,69.08619541,42.1911755
D,16/12/2021 4:30,69.86143539,42.74478596
D,16/12/2021 4:45,69.50948862,42.47008611
D,16/12/2021 5:00,68.62781559,41.71919966
D,16/12/2021 5:15,67.81418684,41.08414769
D,16/12/2021 5:30,68.35886291,41.45333759
D,16/12/2021 5:45,68.53651068,41.59199533
D,16/12/2021 6:00,68.29162423,41.3411406
D,16/12/2021 6:15,67.82754106,40.97891292
D,16/12/2021 6:30,68.18268182,41.20435234
D,16/12/2021 6:45,68.43361703,41.40021366
D,16/12/2021 7:00,69.02737286,41.83761606
D,16/12/2021 7:15,68.56048636,41.47319874
D,16/12/2021 7:30,68.35956115,41.28515924
D,16/12/2021 7:45,66.84765932,40.10507754
D,16/12/2021 8:00,65.24582847,38.83370937
D,16/12/2021 8:15,64.70511718,38.4116685
D,16/12/2021 8:30,62.89895596,37.04842131
D,16/12/2021 8:45,61.46290674,35.92754593
D,16/12/2021 9:00,61.5347092,35.9835897
D,16/12/2021 9:30,57.73061184,33.15264506
D,16/12/2021 9:45,56.31129748,32.04483996
D,16/12/2021 10:00,54.15194936,30.49786191
D,16/12/2021 10:15,53.87136931,30.27886487
D,16/12/2021 10:30,51.18183554,28.31458601
D,16/12/2021 10:45,50.62701889,27.8815463
D,16/12/2021 11:00,48.56009134,26.38881682
D,16/12/2021 11:15,46.87850514,25.07633133
D,16/12/2021 11:30,44.34905739,23.26547788
D,16/12/2021 11:45,42.79295011,22.05094013
D,16/12/2021 12:00,40.48787104,20.33004639
D,16/12/2021 12:15,39.51347414,19.5695353
D,16/12/2021 12:30,37.19004781,17.90037234
D,16/12/2021 12:45,35.00044642,16.19141474
D,16/12/2021 13:00,33.35222341,15.03962655
D,16/12/2021 13:15,32.0732296,14.04139461
D,16/12/2021 13:30,29.59356175,12.2955478
D,16/12/2021 13:45,28.5942149,11.51558351
D,16/12/2021 14:00,27.43684628,10.68711191
D,16/12/2021 14:15,26.92460645,10.28732366
D,16/12/2021 14:30,27.09773248,10.54516203
D,16/12/2021 14:45,26.43295166,10.02632355
D,16/12/2021 15:00,25.69016409,9.546178074
D,16/12/2021 15:15,25.90973815,9.717547087
D,16/12/2021 15:30,25.52601057,9.538577724
D,16/12/2021 15:45,24.71959954,8.909209514
D,16/12/2021 16:00,24.15477918,8.510762701
D,16/12/2021 16:15,23.62967528,8.100943241
D,16/12/2021 16:30,23.80636316,8.204618871
D,16/12/2021 16:45,23.77536529,8.180426412
D,16/12/2021 17:00,23.78194477,8.213575457
D,16/12/2021 17:15,24.27675766,8.599754315
D,16/12/2021 17:30,24.35729868,8.6671729
D,16/12/2021 17:45,25.09914534,9.246150157
D,16/12/2021 18:00,25.49385828,9.569893519
D,16/12/2021 18:15,25.03089475,9.208572071
D,16/12/2021 18:30,25.49381371,9.542861161
D,16/12/2021 18:45,25.33911824,9.422128375
D,16/12/2021 19:00,25.52679433,9.501876719
D,16/12/2021 19:15,26.61635263,10.35223062
D,16/12/2021 19:30,27.16433885,10.69696798
D,16/12/2021 19:45,27.57211761,11.01522342
D,16/12/2021 20:00,29.42615508,12.3806608
D,16/12/2021 20:15,30.3743663,13.12070603
D,16/12/2021 20:30,32.24254158,14.50310177
D,16/12/2021 20:45,34.2795827,16.09294662
D,16/12/2021 21:00,37.07990495,18.19323649
D,16/12/2021 21:15,39.80636855,20.32116296
D,16/12/2021 21:30,42.25031605,22.1772823
D,16/12/2021 21:45,44.37733425,23.83736323
D,16/12/2021 22:00,44.74378516,24.0805454
D,16/12/2021 22:15,45.09966486,24.35830065
D,16/12/2021 22:30,47.17646365,25.92426234
D,16/12/2021 22:45,47.27400286,26.00038949
D,16/12/2021 23:00,48.69697151,27.05617656
D,16/12/2021 23:15,49.48135226,27.66836986
D,16/12/2021 23:30,50.07362811,28.07360887
D,16/12/2021 23:45,50.69790562,28.56084637
D,17/12/2021,51.10335215,28.82510902
D,17/12/2021 0:15,51.73058968,29.31465816
D,17/12/2021 0:30,52.77292346,30.07621183
D,17/12/2021 0:45,52.50756621,29.86910403
D,17/12/2021 1:00,53.30852069,30.43708357
D,17/12/2021 1:15,54.4420352,31.32177934
D,17/12/2021 1:30,55.07263258,31.75147831
D,17/12/2021 1:45,55.94414107,32.43168355
D,17/12/2021 2:00,56.35890214,32.69145778
D,17/12/2021 2:15,57.53866384,33.61225537
D,17/12/2021 2:30,59.55686125,35.12662201
D,17/12/2021 2:45,61.48898481,36.6346388
D,17/12/2021 3:00,63.2043668,37.91120578
D,17/12/2021 3:15,62.96573111,37.72495069
D,17/12/2021 3:30,65.13055045,39.35710369
D,17/12/2021 3:45,65.54168491,39.67799501
D,17/12/2021 4:00,66.26225157,40.18211393
D,17/12/2021 4:15,67.3298866,41.015408
D,17/12/2021 4:30,67.08871889,40.77415354
D,17/12/2021 4:45,67.05411924,40.74714827
D,17/12/2021 5:00,67.47372558,41.01259101
D,17/12/2021 5:15,67.71718748,41.20261536
D,17/12/2021 5:30,68.01464228,41.37671036
D,17/12/2021 5:45,66.96611234,40.55831997
D,17/12/2021 6:00,66.32305635,39.99492345
D,17/12/2021 6:15,65.93664023,39.69331991
D,17/12/2021 6:30,66.05192666,39.72295543
D,17/12/2021 6:45,66.08722967,39.75051005
D,17/12/2021 7:00,65.88543478,39.56196691
D,17/12/2021 7:15,65.81466632,39.50673079
D,17/12/2021 7:30,65.67233339,39.38633632
D,17/12/2021 7:45,65.24749889,39.05474476
D,17/12/2021 8:00,64.40209001,38.41796802
D,17/12/2021 8:15,63.41291912,37.6459019
D,17/12/2021 8:30,62.68644625,37.1275149
D,17/12/2021 8:45,62.96786689,37.34716831
D,17/12/2021 9:00,61.60707508,36.28374247
D,17/12/2021 9:15,61.50152327,36.20135754
D,17/12/2021 9:30,60.71426464,35.64012187
D,17/12/2021 9:45,60.04899876,35.12087242
D,17/12/2021 10:00,57.71748676,33.34232092
D,17/12/2021 10:15,56.63572008,32.49798848
D,17/12/2021 10:30,55.03293068,31.31112174
D,17/12/2021 10:45,53.71352919,30.2813159
D,17/12/2021 11:00,51.9749786,29.07429073
D,17/12/2021 11:15,51.11787143,28.40531568
D,17/12/2021 11:30,50.11259466,27.60123772
D,17/12/2021 11:45,48.60131696,26.42167893
D,17/12/2021 12:00,47.64786604,25.79602193
D,17/12/2021 12:15,45.64128211,24.22988468
D,17/12/2021 12:30,44.65302417,23.45424652
D,17/12/2021 12:45,43.35972012,22.44482328
D,17/12/2021 13:00,41.63897528,21.19585568
D,17/12/2021 13:15,41.5376639,21.1167826
D,17/12/2021 13:30,40.17589772,20.26687807
D,17/12/2021 13:45,39.34718696,19.62008071
D,17/12/2021 14:00,37.56815558,18.17549848
D,17/12/2021 14:15,37.13480507,17.83727326
D,17/12/2021 14:30,34.20817844,16.08290382
D,17/12/2021 14:45,34.23994091,16.10769334
D,17/12/2021 15:00,34.23875212,15.90257682
D,17/12/2021 15:15,32.94305668,14.89131934
D,17/12/2021 15:30,32.70102101,14.70153738
D,17/12/2021 15:45,31.69633156,13.91740261
D,17/12/2021 16:00,31.04814482,13.4115092
D,17/12/2021 16:15,29.74498974,12.72226887
D,17/12/2021 16:30,29.58777521,12.59956914
D,17/12/2021 16:45,29.83813755,12.50515079
D,17/12/2021 17:00,27.7691876,10.89039072
D,17/12/2021 17:15,27.52528949,10.8351208
D,17/12/2021 17:30,28.29165486,11.43324395
D,17/12/2021 17:45,28.09654176,11.54172759
D,17/12/2021 18:00,28.37688419,11.76052249
D,17/12/2021 18:15,30.14381127,12.8567666
D,17/12/2021 18:30,32.15979865,14.43018059
D,17/12/2021 18:45,33.04599207,15.3952624
D,17/12/2021 19:00,33.60715042,15.83322185
D,17/12/2021 19:15,34.62543918,16.6645696
D,17/12/2021 19:30,36.08498684,17.80367997
D,19/12/2021 0:45,58.22593135,34.68789736
D,19/12/2021 1:00,59.1885951,35.40158101
D,19/12/2021 1:15,58.99400245,35.24970681
D,19/12/2021 1:30,59.69072712,35.74532269
D,19/12/2021 1:45,60.01690596,35.99989697
D,19/12/2021 2:00,60.52453542,36.36169847
D,19/12/2021 2:15,60.16524244,36.08127892
D,19/12/2021 2:30,59.76739821,35.73620699
D,19/12/2021 2:45,59.04533189,35.17265042
D,19/12/2021 3:00,58.48990352,34.6927897
D,19/12/2021 3:15,58.29196814,34.53830516
D,19/12/2021 3:30,57.56814803,33.90731736
D,19/12/2021 3:45,55.11137585,31.98984931
D,19/12/2021 4:00,53.36395887,30.55573309
D,19/12/2021 4:15,51.826863,29.35605145
D,19/12/2021 4:30,51.52922345,29.0545218
D,19/12/2021 4:45,50.89015345,28.55573469
D,19/12/2021 5:00,51.8255312,29.22824783
D,19/12/2021 5:15,52.36643694,29.65042015
D,19/12/2021 5:30,53.47723462,30.46149787
D,19/12/2021 5:45,53.85096371,30.75319112
D,19/12/2021 6:00,54.04861132,30.85018026
D,19/12/2021 6:15,53.53646402,30.45045115
D,19/12/2021 6:30,55.12156788,31.63143499
D,19/12/2021 6:45,54.84733123,31.41739362
D,19/12/2021 7:00,53.85195682,30.60567884
D,19/12/2021 7:15,54.36646596,31.0072534
D,19/12/2021 7:30,55.71529586,32.05436896
D,19/12/2021 7:45,56.64273913,32.77823891
D,19/12/2021 8:00,56.7701185,32.85920187
D,19/12/2021 8:15,56.87327438,32.93971516
D,19/12/2021 8:30,55.93739588,32.1822997
D,19/12/2021 8:45,55.69613786,31.9939972
D,19/12/2021 9:00,55.55749532,31.84927264
D,19/12/2021 9:15,53.62265717,30.33912339
D,19/12/2021 9:30,52.71795988,29.60895814
D,19/12/2021 9:45,51.81916187,28.9074415
D,19/12/2021 10:00,51.55184873,28.68450778
D,19/12/2021 10:15,51.4134545,28.57649026
D,19/12/2021 10:30,52.09572446,29.11404828
D,19/12/2021 10:45,51.61143486,28.73605746
D,19/12/2021 11:00,50.88700887,28.17947743
D,19/12/2021 11:15,50.40237069,27.80121471
D,19/12/2021 11:30,48.53558729,26.35711214
D,19/12/2021 11:45,47.15182144,25.277076
D,19/12/2021 12:00,45.48035401,23.95507669
D,19/12/2021 12:15,43.81770588,22.65737003
D,19/12/2021 12:30,42.37063095,21.51395147
D,19/12/2021 12:45,41.29576224,20.67500932
D,19/12/2021 13:00,40.15230583,19.7589813
D,19/12/2021 13:15,39.49179171,19.24344491
D,19/12/2021 13:30,38.30238314,18.29626353
D,19/12/2021 13:45,37.18914403,17.42737076
D,19/12/2021 14:00,36.70949552,17.01200511
D,19/12/2021 14:15,35.58752431,16.13629475
D,19/12/2021 14:30,34.86693377,15.53554245
D,19/12/2021 14:45,34.19979204,15.01483012
D,19/12/2021 15:00,34.17644873,14.96358859
D,19/12/2021 15:15,35.16298539,15.73359401
D,19/12/2021 15:30,34.41356017,15.1285041
D,19/12/2021 15:45,34.80181572,15.43154324
D,19/12/2021 16:00,34.71991886,15.37084894
D,19/12/2021 16:15,33.20268664,14.18662716
D,19/12/2021 16:30,31.06066143,12.58105574
D,19/12/2021 16:45,29.06240217,11.02139085
D,19/12/2021 17:00,27.04589668,9.495620055
D,19/12/2021 17:15,26.45263185,9.032571033
D,19/12/2021 17:30,25.86989869,8.617612315
D,19/12/2021 17:45,24.65290077,7.667735544
D,19/12/2021 18:00,24.9767164,7.928740102
D,19/12/2021 18:15,25.81043155,8.579461247
D,19/12/2021 18:30,26.09668936,8.82257763
D,19/12/2021 18:45,27.30968289,9.769327372
D,19/12/2021 19:00,27.01194025,9.569836058
D,19/12/2021 19:15,26.28655567,9.003669478
D,19/12/2021 19:30,25.94895692,8.731962319
D,19/12/2021 19:45,26.05261454,8.812867689
D,19/12/2021 20:00,26.03531291,8.771200579
D,19/12/2021 20:15,27.35092712,9.798046669
D,19/12/2021 20:30,28.29209241,10.44393071
D,19/12/2021 20:45,26.41059858,8.97540435
D,19/12/2021 21:00,26.22228307,8.751600197
D,19/12/2021 21:15,26.43262224,8.915772922
D,19/12/2021 21:30,27.5182041,9.711627107
D,19/12/2021 21:45,29.03135343,10.89266506
D,19/12/2021 22:00,30.22245216,11.77839632
D,19/12/2021 22:15,32.05839552,13.21138362
D,19/12/2021 22:30,33.34768588,14.15663359
D,19/12/2021 22:45,34.48292625,15.04271233
D,19/12/2021 23:00,34.82937006,15.26223657
D,19/12/2021 23:15,36.43194844,16.5130858
D,19/12/2021 23:30,39.0779089,18.54017063
D,19/12/2021 23:45,42.39988836,21.13305668
D,20/12/2021,44.13174256,22.46866795
D,20/12/2021 0:15,45.02582163,23.16651896
D,20/12/2021 0:30,46.48846932,24.28120699
D,20/12/2021 0:45,48.31646619,25.70800606
D,20/12/2021 1:00,48.91042374,26.11949544
D,20/12/2021 1:15,49.41428389,26.51277248
D,20/12/2021 1:30,50.11756135,27.01062101
D,20/12/2021 1:45,50.87637086,27.60289489
D,20/12/2021 2:00,51.92550685,28.37168977
D,20/12/2021 2:15,52.61494404,28.9098179
D,20/12/2021 2:30,53.02416868,29.16705966
D,20/12/2021 2:45,53.02416868,29.16705966
D,20/12/2021 3:00,53.24457447,29.27852411
D,20/12/2021 3:15,53.75759859,29.67895884
D,20/12/2021 3:30,53.91619561,29.73079136
D,20/12/2021 3:45,54.13731466,29.90338384
D,20/12/2021 4:00,54.30692593,29.96915091
D,20/12/2021 4:15,54.12170449,29.82457745
D,20/12/2021 4:30,53.23264159,29.13062482
D,20/12/2021 4:45,54.48142292,30.07826298
D,20/12/2021 5:00,55.40924007,30.80246604
D,20/12/2021 5:15,56.41254484,31.54011091
D,20/12/2021 5:30,56.82214087,31.85981984
D,20/12/2021 5:45,57.07512994,31.99023115
D,20/12/2021 6:00,55.98976682,31.14305107
D,20/12/2021 6:15,55.44884861,30.64701014
D,20/12/2021 6:30,54.62069201,30.00058985
D,20/12/2021 6:45,54.56983015,29.90806116
D,20/12/2021 7:00,53.20936347,28.8461413
D,20/12/2021 7:15,52.72043406,28.41359459
D,20/12/2021 7:30,51.35501275,27.34780419
D,20/12/2021 7:45,49.74919228,26.06205551
D,20/12/2021 8:00,47.43085712,24.25245698
D,20/12/2021 8:15,45.02628385,22.4254209
D,20/12/2021 8:30,42.98307433,20.83057832
D,20/12/2021 8:45,40.91621079,19.24374409
D,20/12/2021 9:00,38.76471262,17.56437806
D,20/12/2021 9:15,36.24953434,15.71072152
D,20/12/2021 9:30,34.75316553,14.5427279
D,20/12/2021 9:45,32.14567909,12.57535359
D,20/12/2021 10:00,30.13657414,11.00714834
D,20/12/2021 10:15,28.86333381,10.12801798
D,20/12/2021 10:30,27.57314648,9.120969618
D,20/12/2021 10:45,26.01098906,8.084369518
D,20/12/2021 11:00,25.17544053,7.432193483
D,20/12/2021 11:15,23.99062106,6.73631433
D,20/12/2021 11:30,22.38649335,5.484250238
D,20/12/2021 11:45,21.4592682,4.937893345
D,20/12/2021 12:00,20.23001389,3.978437299
D,20/12/2021 12:15,18.53618019,2.884326893
D,20/12/2021 12:30,17.91601059,2.400279034
D,20/12/2021 12:45,16.63653684,1.45662877
D,20/12/2021 13:00,16.08770263,1.028260097
D,20/12/2021 13:15,14.69746275,0.17062281
D,20/12/2021 13:30,13.92391208,-0.433130863
D,20/12/2021 13:45,13.50264005,-1.090801465
D,20/12/2021 14:00,12.39473113,-1.955536711
D,20/12/2021 14:15,11.88556609,-2.326994049
D,20/12/2021 14:30,11.57460651,-2.569701121
D,20/12/2021 14:45,10.91854056,-2.898321439
D,20/12/2021 15:00,11.12262543,-2.739032789
D,20/12/2021 15:15,10.88136114,-2.675499476
D,20/12/2021 15:30,10.21583447,-3.194937023
D,20/12/2021 15:45,9.296033364,-3.688552827
D,20/12/2021 16:00,9.654827634,-3.408520669
D,20/12/2021 16:15,10.08989418,-3.482416993
D,20/12/2021 16:30,10.15761159,-3.429563602
D,20/12/2021 16:45,10.42302858,-2.588311908
D,20/12/2021 17:00,11.44614795,-1.789796535
D,20/12/2021 17:15,10.56636232,-2.488049893
D,20/12/2021 17:30,10.05405385,-2.887892264
D,20/12/2021 17:45,11.76675301,-1.805410706
D,20/12/2021 18:00,11.01289418,-2.393784735
D,29/12/2021 1:30,56.58807273,32.3878479
D,29/12/2021 1:45,57.21955773,32.88073189
D,29/12/2021 2:00,57.17098055,32.76648896
D,29/12/2021 2:15,56.50004255,32.24280904
D,29/12/2021 2:30,57.47182656,32.91319504
D,29/12/2021 2:45,57.40065402,32.85764323
D,29/12/2021 3:00,59.29228531,34.21853138
D,29/12/2021 3:15,59.11261172,34.07829112
D,29/12/2021 3:30,58.90970645,33.8427464
D,29/12/2021 3:45,57.86097626,33.0241796
D,29/12/2021 4:00,58.71370828,33.62946275
D,29/12/2021 4:15,60.56667803,35.07576852
D,29/12/2021 4:30,62.76354673,36.72140464
D,29/12/2021 4:45,63.27500753,37.12061862
D,29/12/2021 5:00,64.61164623,38.08754105
D,29/12/2021 5:15,66.22877503,39.34977484
D,29/12/2021 5:30,67.20904613,40.03957799
D,29/12/2021 5:45,66.39573534,39.40475371
D,29/12/2021 6:00,66.61892796,39.52868109
D,29/12/2021 6:15,66.32201908,39.2969302
D,29/12/2021 6:30,65.28443254,38.42706831
D,29/12/2021 6:45,64.35233042,37.69951766
D,29/12/2021 7:00,63.73868804,37.16229667
D,29/12/2021 7:15,62.72755727,36.37305769
D,29/12/2021 7:30,62.07207544,35.85228486
D,29/12/2021 7:45,61.54762821,35.44292689
D,29/12/2021 8:00,60.9274029,34.96820696
D,29/12/2021 8:15,62.01271905,35.81535148
D,29/12/2021 8:30,60.86499548,34.98884889
D,29/12/2021 8:45,60.75338485,34.90173144
D,29/12/2021 9:00,59.78071337,34.23013962
D,29/12/2021 9:15,58.45061097,33.19193597
D,29/12/2021 9:30,57.92901467,32.72301174
D,29/12/2021 9:45,55.62670768,30.92595299
D,29/12/2021 10:00,54.75670387,30.34521086
D,29/12/2021 10:15,54.64615871,30.25892563
D,29/12/2021 10:30,53.05016317,29.08442393
D,29/12/2021 10:45,51.18168367,27.6260014
D,29/12/2021 11:00,48.2576864,25.46252832
D,29/12/2021 11:15,46.69747548,24.24472948
D,29/12/2021 11:30,42.83809013,21.55176831
D,29/12/2021 11:45,41.49498169,20.503444
D,29/12/2021 12:00,39.17277396,18.94117689
D,29/12/2021 12:15,37.82318192,17.88780661
D,29/12/2021 12:30,35.94149765,16.58077526
D,29/12/2021 12:45,34.88339088,15.75491956
D,29/12/2021 13:00,31.26303448,13.22760961
D,29/12/2021 13:15,29.93269259,12.18929068
D,29/12/2021 13:30,28.35142494,11.63177546
D,29/12/2021 13:45,27.69499724,11.11945946
D,29/12/2021 14:00,29.73898273,11.67068818
D,29/12/2021 14:15,27.29797952,9.765469256
D,29/12/2021 14:30,23.27034486,7.736622792
D,29/12/2021 14:45,24.23346995,8.48830122
D,29/12/2021 15:00,23.33668425,8.035404803
D,29/12/2021 15:15,22.15315931,7.1117264
D,29/12/2021 15:30,21.73275,6.910281244
D,29/12/2021 15:45,21.01332103,6.348809089
D,29/12/2021 16:00,19.73700025,5.409260735
D,29/12/2021 16:15,19.70718605,5.385992571
D,29/12/2021 16:30,19.08069124,4.961741523
D,29/12/2021 16:45,18.36960957,4.406787667
D,29/12/2021 17:00,18.04586994,4.139865185
D,29/12/2021 17:15,19.02533328,4.904274431
D,29/12/2021 17:30,20.06849595,5.718511554
D,29/12/2021 17:45,20.39505431,5.973369702
D,29/12/2021 18:00,20.79828299,6.14915132
D,29/12/2021 18:15,20.16620782,5.655852778
D,29/12/2021 18:30,20.63982951,5.999304938
D,29/12/2021 18:45,21.09245735,6.352555609
D,29/12/2021 19:00,21.69390816,6.695076653
D,29/12/2021 19:15,22.73277137,7.505856926
D,29/12/2021 19:30,23.70110309,8.11575551
D,29/12/2021 19:45,23.94895777,8.309195139
D,29/12/2021 20:00,25.61906838,9.600856521
D,29/12/2021 20:15,26.73563794,10.47229024
D,29/12/2021 20:30,27.20108206,10.83526563
D,29/12/2021 20:45,28.50375646,11.85194596
D,29/12/2021 21:00,29.27982239,12.38879731
D,29/12/2021 21:15,30.49721372,13.33892153
D,29/12/2021 21:30,31.3716171,13.96731113
D,29/12/2021 21:45,31.81081974,14.31009187
D,29/12/2021 22:00,32.73267906,14.96184479
D,29/12/2021 22:15,33.93214078,15.89798192
D,29/12/2021 22:30,35.61081219,17.14052772
D,29/12/2021 22:45,34.9754721,16.64466557
D,29/12/2021 23:00,36.37856166,17.67145362
D,29/12/2021 23:15,36.09085774,17.44690928
D,29/12/2021 23:30,36.77243469,17.91126984
D,29/12/2021 23:45,37.48021558,18.46367383
D,30/12/2021,38.05952656,18.84122279
D,30/12/2021 0:15,38.83691264,19.44795426
D,30/12/2021 0:30,38.86416227,19.40626955
D,30/12/2021 0:45,39.74373678,20.09275907
D,30/12/2021 1:00,41.12581544,21.10702272
D,30/12/2021 1:15,41.84674607,21.66969599
D,30/12/2021 1:30,42.69285954,22.26503827
D,30/12/2021 1:45,43.51704602,22.90830315
D,30/12/2021 2:00,43.75571372,23.02653462
D,30/12/2021 2:15,44.48552851,23.59614599
D,30/12/2021 2:30,45.00487683,23.9327699
D,30/12/2021 2:45,46.60742437,25.18354307
D,30/12/2021 3:00,47.13932403,25.53872485
D,30/12/2021 3:15,48.58304977,26.66554277
D,30/12/2021 3:30,49.77785686,27.54190748
D,30/12/2021 3:45,50.48655855,28.09504591
D,30/12/2021 4:00,50.42198297,27.98244297
D,30/12/2021 4:15,51.27026666,28.64452681
D,30/12/2021 4:30,52.6247161,29.64174392
D,30/12/2021 4:45,52.04492338,29.1892153
D,30/12/2021 5:00,53.70092276,30.42444073
D,30/12/2021 5:15,53.46103351,30.23720641
D,30/12/2021 5:30,53.70400311,30.3801716
D,30/12/2021 5:45,54.94253233,31.34685006
D,30/12/2021 6:00,55.59460444,31.78809216
D,30/12/2021 6:15,56.52867682,32.51714319
D,30/12/2021 6:30,57.04760593,32.92217153
D,30/12/2021 6:45,57.28809645,33.05666969
D,30/12/2021 7:00,56.94068531,32.7855117
D,30/12/2021 7:15,57.66412396,33.3007659
D,30/12/2021 7:30,56.65247266,32.51115939
D,30/12/2021 7:45,56.57977563,32.44432791
D,30/12/2021 8:00,56.61467987,32.47157113
D,30/12/2021 8:15,55.32902091,31.46676294
D,30/12/2021 8:30,53.37417854,29.94098276
D,30/12/2021 8:45,51.78106543,28.73468681
D,30/12/2021 9:00,49.65832014,27.07785932
D,30/12/2021 9:15,48.02021118,25.89129661
D,30/12/2021 9:30,45.70723192,24.08599823
D,30/12/2021 9:45,44.33493809,23.09979512
D,30/12/2021 10:00,43.58117562,22.51148033
D,30/12/2021 10:15,42.72980201,21.82805708
D,30/12/2021 10:30,42.21498511,21.42623987
D,30/12/2021 10:45,40.66580783,20.28655415
D,30/12/2021 11:00,39.43764585,19.32797105
D,30/12/2021 11:15,38.15186612,18.44722407
D,30/12/2021 11:30,37.03769658,17.57761822
D,30/12/2021 11:45,34.30101439,15.61778812
D,30/12/2021 12:00,32.83856804,14.47636436
D,30/12/2021 12:15,30.92652337,13.19172753
D,30/12/2021 12:30,29.29537763,11.91865034
D,30/12/2021 12:45,26.96810737,10.50551964
D,30/12/2021 13:00,24.3907358,8.493976992
D,30/12/2021 13:15,22.79883607,7.161946618
D,30/12/2021 13:30,22.83054516,7.186694512
D,30/12/2021 13:45,20.40324986,5.204865904
D,30/12/2021 14:00,20.21136977,5.055109093
D,30/12/2021 14:15,18.98270309,4.35446326
D,30/12/2021 14:30,20.16912203,5.280415174
D,30/12/2021 14:45,18.4879414,4.023312145
D,30/12/2021 15:00,17.52470412,3.271546741
D,30/12/2021 15:15,15.66845684,1.800921712
D,30/12/2021 15:30,15.32580669,1.533497596
D,2/01/2022 7:00,65.33961795,40.50314134
D,2/01/2022 7:15,65.10154545,40.2841577
D,2/01/2022 7:30,66.33464904,41.24654626
D,2/01/2022 7:45,66.17553956,41.10816052
D,2/01/2022 8:00,65.98565279,40.95996129
D,2/01/2022 8:15,66.51315749,41.36726389
D,2/01/2022 8:30,65.75336892,40.77427836
D,2/01/2022 8:45,66.10745493,41.06071487
D,2/01/2022 9:00,66.07582457,41.03602861
D,2/01/2022 9:15,65.19906932,40.3615643
D,2/01/2022 9:30,64.91463325,40.1395732
D,2/01/2022 9:45,63.98856619,39.44507236
D,2/01/2022 10:00,63.0114009,38.68243468
D,2/01/2022 10:15,61.85017803,37.80347786
D,2/01/2022 10:30,61.44140715,37.48444931
D,2/01/2022 10:45,60.47786588,36.78061967
D,2/01/2022 11:00,59.53876859,36.0476955
D,2/01/2022 11:15,58.99854409,35.67760617
D,2/01/2022 11:30,58.15748776,35.02120052
D,2/01/2022 11:45,56.73842231,33.9629706
D,2/01/2022 12:00,56.14933486,33.50321626
D,2/01/2022 12:15,54.1707713,32.03014894
D,2/01/2022 12:30,53.73962247,31.69365937
D,2/01/2022 12:45,52.1368761,30.46962273
D,2/01/2022 13:00,50.90795739,29.51051599
D,2/01/2022 13:15,50.06956937,28.91644582
D,2/01/2022 13:30,48.0533451,27.34289343
D,2/01/2022 13:45,45.50679319,25.62265835
D,2/01/2022 14:00,43.09761002,23.74245092
D,2/01/2022 14:15,40.60541701,21.95172693
D,2/01/2022 14:30,39.6100427,21.17490998
D,2/01/2022 14:45,38.98962097,20.60868076
D,2/01/2022 15:00,38.54655709,20.26290015
D,2/01/2022 15:15,37.39965769,19.32366847
D,2/01/2022 15:30,36.9247414,18.95302831
D,2/01/2022 15:45,36.16827607,18.34477229
D,2/01/2022 16:00,35.84109594,18.08942997
D,2/01/2022 16:15,34.72146992,17.14668085
D,2/01/2022 16:30,33.64297732,16.30498582
D,2/01/2022 16:45,33.25791309,16.11064991
D,2/01/2022 17:00,33.46540453,16.27258285
D,2/01/2022 17:15,32.00663643,15.23702754
D,2/01/2022 17:30,30.59846177,14.13804937
D,2/01/2022 17:45,29.91744664,13.57892002
D,2/01/2022 18:00,29.29968225,13.09679894
D,2/01/2022 18:15,29.33982251,13.08384933
D,2/01/2022 18:30,30.07848874,13.66032712
D,2/01/2022 18:45,29.21567689,12.95845185
D,2/01/2022 19:00,28.35639227,12.28783866
D,2/01/2022 19:15,28.35444992,12.26452636
D,2/01/2022 19:30,27.70125841,11.75475417
D,2/01/2022 19:45,27.90354871,11.84930251
D,2/01/2022 20:00,27.00728911,11.14982947
D,2/01/2022 20:15,27.65603072,11.59312173
D,2/01/2022 20:30,27.65603072,11.59312173
D,2/01/2022 20:45,29.5618596,13.02339649
D,2/01/2022 21:00,30.58957251,13.82546572
D,2/01/2022 21:15,31.53063779,14.50865558
D,2/01/2022 21:30,33.23171267,15.83624773
D,2/01/2022 21:45,35.08038355,17.26114648
D,2/01/2022 22:00,36.93632752,18.70960634
D,2/01/2022 22:15,38.47194019,19.88859308
D,2/01/2022 22:30,40.39248871,21.38747455
